tconst,titleType,primaryTitle,genres,Sinopsis,emocion,tmdb_id,imagen,plataformas,link,inPeru
tt0120737,movie,The Lord of the Rings: The Fellowship of the Ring,"[28, 12, 18]","Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",joy,120.0,https://image.tmdb.org/t/p/w500/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,"['Amazon Prime Video', 'HBO Max']",https://www.themoviedb.org/movie/120-the-lord-of-the-rings-the-fellowship-of-the-ring/watch?locale=PE,True
tt0120815,movie,Saving Private Ryan,"[18, 10752]","As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",fear,857.0,https://image.tmdb.org/t/p/w500/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,['Netflix'],https://www.themoviedb.org/movie/857-saving-private-ryan/watch?locale=PE,True
tt0129167,movie,The Iron Giant,"[28, 12, 16]","In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",anger,10386.0,https://image.tmdb.org/t/p/w500/mThOw5rXLtdbY3WmuTsS9zsQBMG.jpg,['HBO Max'],https://www.themoviedb.org/movie/10386-the-iron-giant/watch?locale=PE,True
tt0133093,movie,The Matrix,"[28, -1]","Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",anger,603.0,https://image.tmdb.org/t/p/w500/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg,"['Amazon Prime Video', 'HBO Max']",https://www.themoviedb.org/movie/603-the-matrix/watch?locale=PE,True
tt0137523,movie,Fight Club,[18],"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",anger,550.0,https://image.tmdb.org/t/p/w500/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,"['Netflix', 'Amazon Prime Video', 'Star Plus', 'HBO Max', 'MUBI']",https://www.themoviedb.org/movie/550-fight-club/watch?locale=PE,True
tt0139876,movie,Baasha,"[28, 80, 18]","Auto rickshaw driver Manickam avoids violence at all costs. When some thugs begin to intimidate Manickam's family, it triggers the revival of Manickam's old self.",anger,49074.0,https://image.tmdb.org/t/p/w500/xPSw9PLzYFKTVphw9ErZcBPKUsd.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/49074/watch?locale=PE,True
tt0140377,movie,Michael Madana Kama Rajan,[35],"A wicked man separates a set of quadruplets after their birth and one of them ends up with their biological father, while the other three find new homes. Things take a turn after they meet each other.",anger,14445.0,https://image.tmdb.org/t/p/w500/bBW5bd2nWfAmapelcxXMqCDTwbV.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/14445/watch?locale=PE,True
tt0144829,movie,One Hundred Children Waiting for a Train,[99],"Tells the story of a group of Chilean children who discover a larger reality and a different world through the cinema. Each Saturday, Alicia Vega transforms the chapel of Lo Hermida into a film screening room as she conducts a workshop for children under the auspices of the Catholic church. The hundred or so children involved had never seen a movie, and in the workshop they see and learn about the cinema: photograms and moving images, projection, camera angles and movement, film genres, and much more. And they watch movies: Chaplin, Disney, Lamorisse's 'The Red Balloon,' the Lumieres' 'The Arrival of the Train to the Station.' Finally, each child designs his own film with drawings. And then, for the first time in most of their lives, the children got to the movies in downtown Santiago.",anger,130269.0,https://image.tmdb.org/t/p/w500/i4gWxNamkmODDAujxk6LiiY4JI4.jpg,['DocAlliance Films'],https://www.themoviedb.org/movie/130269-cien-ninos-esperando-un-tren/watch?locale=PE,True
tt0154420,movie,The Celebration,[18],"A grandiose party to celebrate a sixtieth birthday unleashes a family drama with all the lies that conceal horrendous secrets. The eldest son, Christian, stages a showdown with the popular pater familias; his provocative, moving after-dinner speech dislodges all the masks, which finally fall completely as the father-son conflict intensifies and the bewildered guests look on.",fear,309.0,https://image.tmdb.org/t/p/w500/2LRzNq41yrY8EjCnD1S8sCCPvKk.jpg,['MUBI'],https://www.themoviedb.org/movie/309-festen/watch?locale=PE,True
tt0166896,movie,The Straight Story,"[-1, 18]","A retired farmer and widower in his 70s, Alvin Straight learns one day that his distant brother Lyle has suffered a stroke and may not recover. Alvin is determined to make things right with Lyle while he still can, but his brother lives in Wisconsin, while Alvin is stuck in Iowa with no car and no driver's license. Then he hits on the idea of making the trip on his old lawnmower, thus beginning a picturesque and at times deeply spiritual odyssey.",joy,404.0,https://image.tmdb.org/t/p/w500/tT9cMiVDdtlcdZxOoFy3VRmEoKk.jpg,['MUBI'],https://www.themoviedb.org/movie/404-the-straight-story/watch?locale=PE,True
tt0167260,movie,The Lord of the Rings: The Return of the King,"[28, 12, 18]","Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",fear,122.0,https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"['Amazon Prime Video', 'HBO Max']",https://www.themoviedb.org/movie/122-the-lord-of-the-rings-the-return-of-the-king/watch?locale=PE,True
tt0167261,movie,The Lord of the Rings: The Two Towers,"[28, 12, 18]","Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",anger,121.0,https://image.tmdb.org/t/p/w500/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,"['Amazon Prime Video', 'HBO Max']",https://www.themoviedb.org/movie/121-the-lord-of-the-rings-the-two-towers/watch?locale=PE,True
tt0167404,movie,The Sixth Sense,"[18, 9648, 53]","Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.",fear,745.0,https://image.tmdb.org/t/p/w500/4AfSDjjCy6T5LA1TMz0Lh2HlpRh.jpg,['Star Plus'],https://www.themoviedb.org/movie/745-the-sixth-sense/watch?locale=PE,True
tt0169102,movie,Lagaan: Once Upon a Time in India,"[18, -1, -1]","In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match.",anger,19666.0,https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg,['Netflix'],https://www.themoviedb.org/movie/19666/watch?locale=PE,True
tt0169858,movie,Neon Genesis Evangelion: The End of Evangelion,"[28, 16, 18]","The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.",joy,18491.0,https://image.tmdb.org/t/p/w500/j6G24dqI4WgUtChhWjfnI4lnmiK.jpg,['Netflix'],https://www.themoviedb.org/movie/18491-air/watch?locale=PE,True
tt0172495,movie,Gladiator,"[28, 12, 18]","In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.",anger,98.0,https://image.tmdb.org/t/p/w500/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,"['Netflix', 'Amazon Prime Video', 'Star Plus']",https://www.themoviedb.org/movie/98-gladiator/watch?locale=PE,True
tt0180093,movie,Requiem for a Dream,[18],The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,joy,641.0,https://image.tmdb.org/t/p/w500/nOd6vjEmzCT0k4VYqsA2hwyi87C.jpg,['Amazon Prime Video'],https://www.themoviedb.org/movie/641-requiem-for-a-dream/watch?locale=PE,True
tt0198781,movie,"Monsters, Inc.","[12, 16, 35]","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",fear,585.0,https://image.tmdb.org/t/p/w500/sgheSKxZkttIe8ONsf2sWXPgip3.jpg,['Disney Plus'],https://www.themoviedb.org/movie/585-monsters-inc/watch?locale=PE,True
tt0208092,movie,Snatch,"[35, 80]","Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",anger,107.0,https://image.tmdb.org/t/p/w500/56mOJth6DJ6JhgoE2jtpilVqJO.jpg,['HBO Max'],https://www.themoviedb.org/movie/107-snatch/watch?locale=PE,True
tt0209144,movie,Memento,"[9648, 53]","Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",sadness,77.0,https://image.tmdb.org/t/p/w500/yuNs09hvpHVU1cBTCAk9zxsL2oW.jpg,"['Amazon Prime Video', 'MUBI']",https://www.themoviedb.org/movie/77-memento/watch?locale=PE,True
tt0214799,movie,Irakal,[18],"Mathews, a ruthless rubber baron, is involved in various criminal activities. Baby, Mathews' son, begins to turn violent due to the environment he has grown up in, causing Mathews to repent his deeds.",anger,306623.0,https://image.tmdb.org/t/p/w500/n8PsYjWSlRFC2gHm9X70LqgnjjI.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/306623/watch?locale=PE,True
tt0232515,movie,Ranganayaki,[18],"The movie explores the nuance of Oedipus Complex. The heroine, a popular theatre artist, falls in love with a rich, young man. They eventually get married and beget a child. But the heroine is bored of married life and wants to dabble in acting. The husband refuses and leaves the town with his child. The heroine gets a lucky break in cinema and becomes a household name. Years later, as fate had it, a young man falls in love with the heroine and she reciprocates his love, but as a mother. She always gives him affection and loves like a mother. She encounters her ex-husband and pleads him to show her son just for once. But as fate has it doesn t happen, and she goes in deep depression and commits suicide, too late for the young lover who realizes that he had fallen in love with his own mother.",joy,308008.0,https://image.tmdb.org/t/p/w500None,['Sun Nxt'],https://www.themoviedb.org/movie/308008-ranganayaki/watch?locale=PE,True
tt0233321,movie,Bettada Hoovu,"[35, 18, 10751]","Ramu, a poor boy and an avid reader, works hard and saves money to buy his favourite book. But, situations drive him to take a hard decision when his family members suffer in cold weather.",anger,609699.0,https://image.tmdb.org/t/p/w500/fZkNagfwhSexXsaseI8pzyuX0GQ.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/609699/watch?locale=PE,True
tt0237682,movie,Sadayam,"[18, 53]","Sathyanathan is condemned to death for brutally murdering four persons – two adults and two young girls – and is awaiting his final call. He shows no remorse and is just as cheerful as a man who knows he has done no wrong. In a series of flashbacks, Sathyanathan's story is revealed.",joy,280277.0,https://image.tmdb.org/t/p/w500/oK2UuuJRwr9OK3L7IyoPBLLIdML.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/280277/watch?locale=PE,True
tt0240356,movie,The Last Judgement,"[-1, 99]","A man is facing a trial for murdering a Latvian union leader, which more likely than not will end with a death sentence. A close-up look at his emotional journey through the trial, imprisonment and beyond.",sadness,218258.0,https://image.tmdb.org/t/p/w500/wgD1aNXP60yVzVe3QxYBTBlTuzO.jpg,['DocAlliance Films'],https://www.themoviedb.org/movie/218258-augstaka-tiesa/watch?locale=PE,True
tt0244949,movie,Accident,"[80, 18, 53]",Young man kills people sleeping on the footpath while driving under influence. Young man's influential father struggles to silence the police investigation and media coverage.,anger,581501.0,https://image.tmdb.org/t/p/w500/aPCqLuAyFLWJ2BFuyFd9i5o3VdL.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/581501-accident/watch?locale=PE,True
tt0245322,movie,Nodi Swamy Navirodu Hige,[18],"Mysore facilitates the marriage between two lovers, Kallesh and Jaya. When differences between them threaten their relationship, he has to intervene yet again and bring them to their senses.",anger,322237.0,https://image.tmdb.org/t/p/w500/9Lpy55PQLvozAxvDWWlu1ns1S00.jpg,['Sun Nxt'],https://www.themoviedb.org/movie/322237-nodi-swamy-navirodu-hige/watch?locale=PE,True
tt0245429,movie,Spirited Away,"[12, 16, 10751]","A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",fear,129.0,https://image.tmdb.org/t/p/w500/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,['Netflix'],https://www.themoviedb.org/movie/129/watch?locale=PE,True
tt0245712,movie,Amores Perros,"[18, 53]","A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man. Their lives are catapulted into unforeseen situations instigated by the seemingly inconsequential destiny of a dog.",sadness,55.0,https://image.tmdb.org/t/p/w500/vV4vlD4ool5JSsS1rB82qjCF6z8.jpg,['Netflix'],https://www.themoviedb.org/movie/55-amores-perros/watch?locale=PE,True
